line_id,order_id,book_id,price
7713,2896,10499,19.49
7714,5398,5439,19.42
7715,1387,10570,17.64
7716,7532,4708,10.49
7717,5720,1365,17.16
7718,461,5772,7.34
7719,1739,9404,7.36
7720,3944,8876,6.16
7721,6929,3837,7.55
7722,3400,6676,0.29
7723,2297,9888,13.82
7724,4454,5132,19.08
7725,875,7005,9.16
7726,1587,6065,15.96
7727,5407,6008,15.23
7728,7466,8071,7.06
7729,5139,10724,18.29
7730,4005,2879,16.44
7731,5116,219,0.37
7732,48,10712,18.64
7733,5967,350,17.73
7734,7248,1345,13.36
7735,6680,4725,17.76
7736,1268,6904,9.33
7737,4877,2464,4.73
7738,3556,1373,14.03
7739,94,3393,3.95
7740,2078,9798,7.31
7741,5376,4,12.43
7742,793,194,0.21
7743,6295,3031,15.19
7744,6864,10839,16.90
7745,1879,2630,8.55
7746,4334,9935,9.89
7747,824,3413,0.72
7748,4050,9638,13.05
7749,3731,4499,6.81
7750,5288,7307,0.21
7751,4702,3509,9.68
7752,6132,10855,3.39
7753,1564,1789,13.45
7754,7505,4172,11.44
7755,3694,7205,15.79
7756,4250,2479,5.24
7757,3645,2999,14.76
7758,6402,9430,17.02
7759,7455,5401,5.62
7760,4970,4011,19.12
7761,2779,7264,8.97
7762,5336,3236,13.28
7763,7546,7023,17.94
7764,5584,1699,18.26
7765,6752,5883,3.94
7766,6970,3089,9.48
7767,452,4254,19.48
7768,5281,8923,8.80
7769,2343,10515,8.55
7770,5361,3495,3.77
7771,3902,3437,13.61
7772,74,17,9.50
7773,6120,8844,2.24
7774,4395,1446,11.54
7775,1766,5944,19.85
7776,4859,10351,14.37
7777,4393,8725,3.62
7778,2721,372,4.16
7779,5737,6073,11.75
7780,4459,8799,12.81
7781,1680,9278,5.88
7782,97,3481,6.72
7783,2814,10867,7.63
7784,2265,1686,3.08
7785,7187,3457,4.92
7786,6874,8252,16.60
7787,3701,3474,19.62
7788,5065,7158,13.20
7789,3462,757,1.57
7790,1367,6509,9.49
7791,574,1292,17.05
7792,1841,9663,0.76
7793,7128,6292,11.41
7794,1674,4748,15.10
7795,2559,6115,18.87
7796,5903,8378,13.38
7797,6276,5763,8.07
7798,4364,10628,14.83
7799,5809,5456,2.71
7800,2471,7281,11.84
7801,2372,6964,16.97
7802,2402,10461,5.21
7803,5362,3992,17.19
7804,3389,784,11.64
7805,930,114,18.06
7806,2182,4300,9.71
7807,3250,595,3.49
7808,283,1947,17.43
7809,7377,1092,13.46
7810,3882,6674,8.44
7811,7129,6069,7.92
7812,4658,2205,1.72
7813,4874,7514,0.60
7814,3504,7086,12.63
7815,4647,4646,6.39
7816,1500,3791,9.11
7817,1088,2487,13.22
7818,1166,1582,0.70
7819,3999,10076,17.52
7820,5837,5535,18.88
7821,3034,4158,6.11
7822,7244,4940,19.40
7823,5663,5066,6.42
7824,411,2598,9.35
7825,603,3721,19.67
7826,59,2084,18.75
7827,5586,3239,8.23
7828,853,10086,12.57
7829,6340,4543,16.78
7830,1116,8158,11.46
7831,2300,5284,2.29
7832,1446,6238,7.23
7833,6285,202,7.02
7834,5533,2870,16.66
7835,2826,1147,12.76
7836,6499,5128,14.12
7837,4333,6386,11.25
7838,2468,2543,7.43
7839,1809,928,5.63
7840,6857,7403,4.19
7841,1683,7800,4.83
7842,5000,7504,12.29
7843,4150,11040,9.30
7844,678,4258,15.43
7845,3536,7951,8.23
7846,4535,295,16.69
7847,6076,5102,3.39
7848,4046,2982,5.09
7849,5700,3901,14.81
7850,7462,2176,9.40
7851,5227,4215,9.85
7852,3233,4372,3.17
7853,3934,7934,11.50
7854,6506,10787,16.32
7855,7374,3957,12.58
7856,4093,10952,2.01
7857,5717,858,12.03
7858,13,8517,8.35
7859,2352,5820,7.64
7860,966,5341,16.59
7861,6357,2137,0.10
7862,2991,2852,9.57
7863,7177,4879,11.43
7864,7400,8673,10.20
7865,3832,2283,1.33
7866,5731,1508,11.79
7867,3772,9010,13.05
7868,3480,3120,14.65
7869,2424,934,2.61
7870,5570,11002,18.52
7871,1688,1259,6.69
7872,6650,3888,8.24
7873,578,4524,14.44
7874,2961,3945,13.00
7875,6826,5979,13.80
7876,1845,7657,17.95
7877,994,5895,2.33
7878,6012,5604,13.67
7879,3766,5947,19.20
7880,971,1312,0.68
7881,4600,1946,4.10
7882,6380,4303,5.17
7883,3227,7649,16.53
7884,2165,6702,1.33
7885,2192,9133,5.75
7886,5324,7176,16.19
7887,6531,10637,1.08
7888,5843,10706,18.44
7889,1988,7509,5.17
7890,6515,659,6.80
7891,7032,4325,10.04
7892,4765,8598,8.12
7893,6914,1907,14.96
7894,850,5647,14.45
7895,4631,5775,14.26
7896,5055,10914,11.84
7897,4186,6346,6.59
7898,2646,7714,9.22
7899,1967,1899,17.71
7900,6600,10842,14.09
7901,6063,8392,12.49
7902,4891,8009,14.23
7903,4680,9774,5.35
7904,5335,3691,15.64
7905,4509,1228,19.05
7906,5014,1848,3.66
7907,7091,4104,2.65
7908,5958,9540,4.86
7909,281,10458,9.88
7910,6642,8285,4.31
7911,2519,9633,17.52
7912,1646,608,8.47
7913,5442,2800,17.33
7914,6360,2958,8.07
7915,7508,10248,18.30
7916,2349,7342,1.21
7917,5901,8932,8.03
7918,6008,3993,4.69
7919,5995,3756,11.89
7920,4126,5458,15.49
7921,737,10604,4.00
7922,3603,720,16.09
7923,1722,9116,1.81
7924,1900,6197,5.53
7925,541,8022,3.37
7926,6308,10660,3.82
7927,5657,8212,1.87
7928,4665,5055,16.85
7929,6587,9009,14.21
7930,742,1517,1.56
7931,6365,5828,0.94
7932,2244,4409,12.02
7933,7020,6441,3.41
7934,1119,3607,2.59
7935,1411,2896,0.95
7936,3631,6304,11.61
7937,3059,5161,18.21
7938,7425,8848,8.20
7939,4390,9800,17.71
7940,1727,10040,10.72
7941,3409,10066,7.69
7942,1792,10734,15.00
7943,499,2710,2.24
7944,4203,7006,9.58
7945,5198,10818,12.17
7946,1721,1737,12.00
7947,2218,10950,6.06
7948,873,2627,12.39
7949,6592,38,1.37
7950,6047,9159,3.10
7951,3921,7718,15.97
7952,1748,92,3.96
7953,3221,794,5.63
7954,4637,3394,17.99
7955,3300,10250,11.21
7956,5744,9164,4.50
7957,5774,6247,7.62
7958,3756,2360,8.04
7959,5262,4194,12.82
7960,3219,7016,4.68
7961,4157,9479,3.96
7962,5240,8176,5.57
7963,6300,21,10.27
7964,6331,6089,12.99
7965,4746,9222,12.39
7966,5191,940,9.19
7967,3565,6257,8.02
7968,4847,6585,9.03
7969,6171,1064,15.96
7970,2919,7146,3.77
7971,996,3469,2.70
7972,6996,2276,16.02
7973,2539,466,0.21
7974,6262,4064,9.12
7975,3470,3610,1.34
7976,6798,2424,16.81
7977,3901,10500,10.63
7978,3012,7163,3.01
7979,7018,1450,3.41
7980,1548,10470,7.37
7981,768,6030,2.22
7982,5067,8940,3.02
7983,2783,3246,10.75
7984,1019,2340,3.75
7985,3767,8127,11.98
7986,3133,4374,19.63
7987,505,7340,14.00
7988,4907,7834,7.25
7989,4809,9419,18.43
7990,1408,2529,9.19
7991,7262,5838,9.71
7992,1729,10860,19.50
7993,5994,3863,4.75
7994,2193,115,1.55
7995,1449,8192,16.31
7996,6345,546,2.73
7997,1171,11088,16.59
7998,6327,10158,18.17
7999,5932,7315,9.91
8000,1235,4171,12.78
8001,5579,730,7.28
8002,3752,10566,7.77
8003,1946,906,15.46
8004,2449,3584,14.73
8005,2249,3455,18.41
8006,2748,1281,19.76
8007,3356,1770,16.43
8008,2175,78,7.17
8009,2849,3625,18.14
8010,2472,8317,4.05
8011,6040,10926,10.81
8012,398,8655,7.91
8013,3919,4403,14.94
8014,4596,9735,9.18
8015,2440,9771,17.31
8016,2312,8303,16.48
8017,428,7674,9.54
8018,6368,2044,7.45
8019,1907,10975,0.31
8020,1851,913,17.60
8021,5610,570,1.43
8022,1649,7140,3.17
8023,2190,1270,19.91
8024,1412,290,15.03
8025,7022,9738,1.55
8026,256,2334,10.04
8027,2878,5095,16.12
8028,1396,7775,11.39
8029,4099,4144,17.12
8030,4484,9408,3.67
8031,4185,6489,0.45
8032,690,10161,3.04
8033,1825,10703,12.00
8034,4059,9414,2.99
8035,7245,7783,7.00
8036,5403,9107,8.06
8037,4855,4402,6.02
8038,28,10311,18.73
8039,6319,8397,11.62
8040,767,3820,15.76
8041,6831,9210,10.92
8042,1172,6140,8.80
8043,384,2647,12.44
8044,2024,1996,9.14
8045,422,1627,16.52
8046,6876,10935,1.95
8047,4502,5243,10.49
8048,6211,8653,12.25
8049,867,8365,18.27
8050,4542,7132,8.48
8051,3517,4329,11.88
8052,2028,5183,1.37
8053,622,6695,12.54
8054,6299,5403,19.91
8055,2185,3053,18.21
8056,1641,6888,16.73
8057,1981,9838,17.45
8058,3838,3286,9.37
8059,2413,1007,11.57
8060,4701,11,7.12
8061,7343,6431,4.74
8062,3819,2417,7.66
8063,6849,4808,17.71
8064,679,10181,18.87
8065,1376,1054,16.87
8066,5664,3227,11.75
8067,7136,3539,18.51
8068,2398,6842,4.47
8069,2191,3124,16.48
8070,7547,4333,11.25
8071,7106,2350,12.76
8072,4831,2542,17.38
8073,367,9011,9.19
8074,6934,9032,0.33
8075,2322,7566,4.96
8076,1243,3759,4.52
8077,6868,2674,12.85
8078,3223,3368,16.13
8079,5905,9188,1.65
8080,1108,10655,5.85
8081,837,2522,14.38
8082,6971,6320,6.82
8083,5553,7497,8.13
8084,4141,2286,14.96
8085,3416,1183,6.23
8086,4849,3663,2.28
8087,2460,7983,1.13
8088,4940,8019,9.26
8089,438,3979,0.92
8090,4943,3991,8.63
8091,378,8961,15.47
8092,3159,806,3.84
8093,6694,10806,10.80
8094,4326,3580,3.93
8095,5276,8481,14.99
8096,1546,10944,7.24
8097,6910,4230,5.28
8098,4122,9603,12.70
8099,791,2680,12.82
8100,4551,10270,8.71
8101,4805,2241,1.50
8102,237,10060,10.53
8103,3526,7374,5.42
8104,4056,7127,7.33
8105,4766,10463,4.15
8106,7237,8556,5.65
8107,5105,1163,10.76
8108,7426,9158,13.63
8109,6993,6193,8.34
8110,2464,1249,15.04
8111,5867,10388,5.29
8112,7457,7954,3.63
8113,4388,307,10.20
8114,6896,7678,11.94
8115,6383,3630,0.83
8116,2443,8344,10.10
8117,2432,3453,8.01
8118,2486,9280,9.26
8119,598,9113,10.69
8120,4653,23,17.14
8121,4656,3799,0.10
8122,4519,1814,7.85
8123,2067,567,13.76
8124,4735,142,18.48
8125,4854,11103,18.40
8126,3285,3794,5.47
8127,200,344,12.48
8128,5611,4635,6.60
8129,706,8592,16.43
8130,1901,1940,12.05
8131,955,6259,16.44
8132,3858,3773,0.80
8133,4652,7936,2.69
8134,3562,10491,6.75
8135,4697,10686,13.24
8136,3019,3696,4.65
8137,2212,716,13.92
8138,1128,3638,19.99
8139,4464,1214,0.45
8140,5858,2974,17.51
8141,5433,6357,8.89
8142,2596,4398,10.66
8143,1733,1455,17.99
8144,2171,3024,13.12
8145,118,2795,5.36
8146,5922,9847,19.46
8147,2082,1705,8.95
8148,3871,3191,1.07
8149,5714,2901,6.77
8150,3760,6329,16.27
8151,3502,3462,6.98
8152,444,9737,6.88
8153,5652,144,9.39
8154,5599,939,0.25
8155,6048,10722,11.04
8156,6038,6017,2.80
8157,2678,8601,18.37
8158,2326,2369,4.72
8159,749,5655,16.23
8160,704,4136,13.67
8161,3590,3412,18.13
8162,5103,3198,4.52
8163,2862,8942,11.82
8164,1354,2921,14.81
8165,906,2723,11.23
8166,1463,7104,17.95
8167,7166,7753,0.44
8168,5719,6946,5.61
8169,7382,10927,12.59
8170,7238,10658,13.38
8171,6355,6667,11.81
8172,4788,10237,13.49
8173,4691,4095,14.95
8174,687,8782,4.55
8175,4613,8148,3.52
8176,16,9860,17.39
8177,4967,9170,8.74
8178,3467,6478,13.51
8179,4800,9185,11.03
8180,4931,10006,19.98
8181,1423,603,2.64
8182,550,3746,16.10
8183,2774,2728,2.98
8184,377,9726,12.70
8185,1844,10983,14.90
8186,1110,9269,3.94
8187,5507,5406,1.52
8188,1,3798,7.31
8189,4533,619,18.04
8190,2163,3058,15.48
8191,7155,4928,10.75
8192,3675,376,3.77
8193,5466,4577,2.98
8194,4952,8842,8.43
8195,5461,3548,7.19
8196,4905,2287,6.04
8197,3139,881,13.12
8198,3045,5246,6.29
8199,2320,7422,4.03
8200,2483,10004,15.63
8201,6721,4045,17.18
8202,6822,4213,19.12
8203,6955,3524,3.87
8204,4776,5350,4.07
8205,4599,4802,2.92
8206,2586,4904,8.74
8207,1197,5414,12.25
8208,414,2144,2.40
8209,3209,8772,16.64
8210,3693,1558,15.63
8211,67,7477,0.70
8212,2649,5060,6.85
8213,2985,4308,19.03
8214,5279,8117,13.39
8215,1221,5887,4.16
8216,4404,9294,2.48
8217,3450,6755,11.95
8218,4146,7493,12.27
8219,2863,3983,0.81
8220,6320,5928,18.13
8221,6939,1552,11.40
8222,3289,7336,2.34
8223,5435,8531,11.32
8224,2699,722,5.00
8225,7199,4239,6.75
8226,1549,4109,6.82
8227,7005,6779,16.30
8228,150,7950,12.67
8229,5787,4959,16.62
8230,6950,4464,7.39
8231,7080,10780,12.05
8232,3073,9575,19.86
8233,6711,5307,9.23
8234,1557,5550,0.22
8235,5323,8150,18.79
8236,7439,3725,15.36
8237,880,4624,17.07
8238,3863,10465,0.41
8239,2629,1188,1.51
8240,1031,8577,4.22
8241,4435,774,7.63
8242,1346,6385,14.42
8243,2491,9375,4.55
8244,2565,5290,7.27
8245,3464,5597,9.97
8246,4257,7386,17.56
8247,2513,987,17.65
8248,153,2426,4.10
8249,1257,1864,2.55
8250,7464,1395,9.57
8251,1080,583,10.75
8252,671,851,3.35
8253,7441,10735,11.98
8254,4089,5427,3.14
8255,4939,7343,14.94
8256,863,4264,6.49
8257,3067,10560,7.92
8258,4736,7019,2.35
8259,7498,5185,10.59
8260,3403,5636,15.80
8261,6183,2942,3.69
8262,7366,2053,15.79
8263,5951,3211,10.04
8264,3406,1327,10.20
8265,3092,7113,5.89
8266,7352,1963,9.41
8267,7175,1370,8.43
8268,781,5028,0.52
8269,3916,8779,7.86
8270,1279,7938,0.58
8271,4339,9904,6.60
8272,3849,1225,5.38
8273,6986,9912,16.70
8274,2818,9892,7.92
8275,5022,10403,5.34
8276,4922,3485,14.46
8277,888,8486,14.87
8278,2341,2085,12.67
8279,6677,10844,2.52
8280,2268,11004,18.76
8281,1335,10239,2.11
8282,7076,2438,16.06
8283,400,7238,18.38
8284,3229,7792,7.18
8285,4629,7520,14.38
8286,662,6212,11.35
8287,6228,4655,14.14
8288,2157,10508,2.57
8289,5734,4544,9.84
8290,6985,9765,3.66
8291,5670,8302,8.33
8292,7342,2448,19.68
8293,2837,8283,9.28
8294,2868,1415,1.36
8295,5311,10197,7.42
8296,2633,2825,1.81
8297,7217,10349,15.86
8298,29,2969,0.54
8299,259,1980,11.41
8300,5024,3252,8.01
8301,7198,10013,0.12
8302,1188,5547,0.23
8303,1314,5917,3.80
8304,6449,8490,0.44
8305,3519,10913,11.24
8306,1944,4886,8.65
8307,7475,4936,11.30
8308,3245,7713,10.34
8309,2604,8443,13.53
8310,1763,389,15.37
8311,135,8075,2.32
8312,280,10187,15.35
8313,4420,691,10.85
8314,3497,9230,7.65
8315,2488,8755,11.19
8316,7077,8200,8.97
8317,2737,7425,9.07
8318,3401,5343,19.79
8319,6518,7670,18.89
8320,2477,6125,19.23
8321,128,10428,18.12
8322,5330,10183,10.84
8323,6140,5810,9.77
8324,2867,8320,1.41
8325,6845,8004,7.04
8326,6411,7276,16.51
8327,7545,3652,9.45
8328,5390,4301,16.82
8329,160,2656,11.72
8330,6042,1592,2.75
8331,6897,4532,17.72
8332,5957,6506,5.15
8333,1054,2087,16.19
8334,1647,6455,14.53
8335,1783,1653,9.07
8336,2027,11091,15.03
8337,6792,10269,15.71
8338,1168,3176,5.89
8339,5641,9907,2.73
8340,1710,2613,2.29
8341,1266,10903,15.24
8342,2261,9227,8.49
8343,2308,840,13.51
8344,6087,9066,6.61
8345,4068,9198,1.62
8346,3487,9521,9.52
8347,2805,6799,0.03
8348,4846,1951,19.94
8349,992,3190,3.19
8350,2755,964,19.90
8351,3915,2339,12.44
8352,4057,10342,7.83
8353,7387,10558,3.40
8354,5404,7083,8.25
8355,2891,4423,4.99
8356,4812,4312,0.78
8357,810,9840,8.69
8358,4958,6754,8.12
8359,546,5815,17.63
8360,732,10220,5.86
8361,5629,4108,15.16
8362,6311,4416,4.24
8363,1654,7168,0.06
8364,4577,6210,2.59
8365,862,4472,17.15
8366,6893,6753,3.44
8367,217,105,12.70
8368,5633,9593,2.49
8369,3026,4681,19.01
8370,7276,7320,2.07
8371,5228,4266,14.73
8372,5396,1818,6.20
8373,2295,6716,13.40
8374,2224,9162,10.95
8375,1966,8478,17.81
8376,4624,8806,15.35
8377,7474,3574,5.77
8378,1828,4411,3.59
8379,2111,4075,3.14
8380,2893,9450,8.30
8381,294,4648,6.87
8382,5173,3186,18.43
8383,5793,9358,14.84
8384,883,8480,2.20
8385,4472,6685,4.03
8386,3746,495,2.07
8387,703,10256,6.28
8388,5824,3673,3.84
8389,2778,6387,12.95
8390,6824,9909,8.77
8391,4123,4181,18.59
8392,4255,6966,2.31
8393,5601,1677,18.46
8394,3998,9966,6.68
8395,1741,999,0.27
8396,4247,7322,18.16
8397,2266,5672,2.62
8398,3558,6108,3.47
8399,3671,4028,7.45
8400,1333,1612,13.16
8401,4227,5269,0.03
8402,3338,10064,12.52
8403,1752,7262,3.06
8404,7100,8251,17.78
8405,1349,4376,3.10
8406,4639,6425,1.54
8407,4706,9519,1.82
8408,7280,10729,0.62
8409,4298,8025,5.38
8410,5495,1397,19.87
8411,157,5323,7.93
8412,7133,6101,12.46
8413,942,10587,0.13
8414,1324,8927,1.42
8415,1357,2923,0.08
8416,5735,10733,18.82
8417,7422,912,10.78
8418,7241,4047,10.27
8419,3447,6949,6.59
8420,792,9339,10.91
8421,4878,6296,13.58
8422,5124,8505,19.76
8423,3105,3355,11.10
8424,1227,7778,10.29
8425,7347,3473,10.89
8426,4523,1878,8.79
8427,7196,1024,14.23
8428,7162,2838,7.86
8429,1562,9451,3.76
8430,2115,2109,8.19
8431,4135,6866,14.32
8432,1157,6682,2.41
8433,1815,1939,0.25
8434,1483,10052,3.64
8435,3577,6421,11.52
8436,4784,683,11.59
8437,2338,7363,14.38
8438,4018,4770,17.04
8439,3755,4776,7.97
8440,5379,204,13.36
8441,4345,7597,12.45
8442,2877,2263,11.04
8443,3167,2564,19.28
8444,5145,1577,1.71
8445,1107,959,14.46
8446,4979,3946,15.82
8447,3036,8433,3.28
8448,6746,5370,4.26
8449,4933,5242,14.73
8450,736,1254,11.35
8451,7443,3222,19.80
8452,4085,538,12.66
8453,63,9215,13.12
8454,5494,2556,12.88
8455,1617,1061,14.96
8456,2066,7690,10.15
8457,2941,45,0.27
8458,509,3841,16.73
8459,4353,6141,16.43
8460,4945,4102,5.51
8461,1508,5777,17.82
8462,4322,3494,6.06
8463,4866,2659,2.52
8464,6917,8062,11.69
8465,6393,1493,18.60
8466,7506,10476,14.77
8467,4116,10785,1.16
8468,4783,3386,18.74
8469,3108,10638,13.30
8470,292,311,8.38
8471,3213,3653,5.07
8472,5950,545,8.64
8473,4062,4151,8.64
8474,6253,8619,6.00
8475,513,2661,11.58
8476,1029,339,19.17
8477,2335,10895,6.53
8478,1348,5202,19.81
8479,6812,4840,9.06
8480,4941,5347,0.81
8481,2964,8016,11.16
8482,1591,7665,8.34
8483,1001,3801,5.84
8484,2119,3054,5.01
8485,5373,7609,2.86
8486,7527,5721,18.06
8487,1102,10226,16.63
8488,1679,4299,1.24
8489,4178,3752,2.91
8490,856,5754,1.12
8491,1204,493,1.17
8492,5058,2597,2.73
8493,2974,6583,0.09
8494,3311,6673,8.24
8495,1807,8172,2.28
8496,2216,8705,15.29
8497,6782,10179,17.27
8498,2045,7664,3.73
8499,7301,9835,12.73
8500,1202,8078,2.07
8501,3583,6097,18.11
8502,2799,3114,16.21
8503,6672,1710,10.21
8504,6000,9352,2.19
8505,4473,364,5.73
8506,5385,10582,16.91
8507,1305,7771,15.67
8508,2700,5812,15.90
8509,69,1840,2.32
8510,5146,7703,19.73
8511,3324,6458,10.12
8512,7421,1032,3.55
8513,2133,1418,8.93
8514,5316,7629,5.87
8515,20,330,2.99
8516,1637,6723,2.80
8517,5634,6337,4.35
8518,4111,6733,16.56
8519,2962,795,2.74
8520,7259,2404,10.58
8521,1510,7009,6.98
8522,4496,5529,14.55
8523,5472,8627,4.81
8524,1165,9915,3.95
8525,4483,4987,5.21
8526,6653,925,16.26
8527,1581,4801,16.80
8528,3893,10808,8.72
8529,1847,10180,18.39
8530,2412,9134,9.21
8531,5519,10422,7.19
8532,1138,10969,2.82
8533,1687,2744,1.57
8534,676,1391,8.66
8535,2314,2824,6.76
8536,3876,1243,16.08
8537,7185,434,2.03
8538,4428,10340,0.23
8539,7482,8375,6.53
8540,539,4257,12.15
8541,6657,7139,16.29
8542,4552,5224,8.19
8543,6222,43,19.13
8544,4304,3944,8.76
8545,2217,3387,4.27
8546,5879,2898,7.21
8547,1913,5606,1.51
8548,1942,2422,15.10
8549,1899,8596,16.07
8550,4442,1655,5.69
8551,1529,9877,1.73
8552,6239,2601,4.70
8553,3870,2235,8.40
8554,109,6782,8.70
8555,12,4125,1.44
8556,1415,8649,19.53
8557,363,2617,13.56
8558,7513,5209,7.92
8559,6131,9475,8.74
8560,4107,5773,3.31
8561,7330,10336,3.73
8562,1096,6207,10.40
8563,2937,8255,8.17
8564,5425,6857,4.93
8565,2076,1271,16.84
8566,2502,7582,16.84
8567,724,6400,10.03
8568,1568,531,7.52
8569,1963,9890,1.77
8570,5155,9896,10.85
8571,4503,9480,9.03
8572,4381,10286,6.82
8573,1805,5925,3.83
8574,2019,4759,10.35
8575,3820,1834,7.80
8576,1164,3466,19.83
8577,5890,1603,0.84
8578,7538,983,5.20
8579,6429,9826,7.51
8580,6525,2514,13.44
8581,3732,9987,3.42
8582,1185,7438,4.81
8583,1361,11101,2.33
8584,5242,1901,17.90
8585,5260,4025,9.02
8586,1229,1536,7.34
8587,4415,10383,4.29
8588,315,8768,15.65
8589,3723,10634,7.08
8590,7450,4551,0.64
8591,4884,10612,7.38
8592,6956,6812,4.51
8593,7523,10571,2.78
8594,4497,6945,5.43
8595,2643,8877,13.62
8596,3284,286,19.75
8597,2230,9959,6.10
8598,2540,9347,8.96
8599,7494,188,15.23
8600,356,6652,11.45
8601,1057,10672,7.52
8602,6736,644,19.86
8603,3733,5847,18.91
8604,1488,2777,15.21
8605,7204,5280,8.37
8606,1513,6172,2.43
8607,5973,7142,10.94
8608,5430,6269,15.41
8609,646,8860,6.79
8610,2489,8465,9.16
8611,4948,446,19.21
8612,7053,10740,10.57
8613,3730,4431,12.32
8614,1362,5667,11.29
8615,4378,8913,10.92
8616,463,4552,5.61
8617,1378,2112,0.36
8618,3253,9407,17.33
8619,475,8946,16.46
8620,2995,977,13.73
8621,4655,3430,1.28
8622,5558,2749,4.47
8623,7143,6907,1.02
8624,4543,7303,13.73
8625,1136,10805,6.25
8626,2164,1291,11.08
8627,4145,10081,12.89
8628,1893,6561,4.83
8629,5567,10538,2.53
8630,841,2524,9.36
8631,1299,353,8.54
8632,2628,2465,9.71
8633,6260,7557,6.27
8634,3778,2750,10.31
8635,5091,5835,15.72
8636,3970,2996,1.24
8637,3135,4720,2.04
8638,5183,6488,2.24
8639,1093,5395,13.18
8640,6666,7631,1.22
8641,5048,7057,8.44
8642,2409,3224,2.89
8643,1541,3906,17.00
8644,6989,6881,12.92
8645,6909,8997,16.55
8646,1241,81,14.35
8647,3037,3407,0.14
8648,219,799,7.16
8649,570,1499,18.86
8650,1121,7047,1.22
8651,7099,1546,10.44
8652,1933,5643,9.90
8653,408,7498,13.71
8654,3096,3094,16.49
8655,5762,2641,3.38
8656,2981,530,2.37
8657,2453,1234,12.82
8658,22,10714,6.50
8659,5315,9357,4.62
8660,5235,10639,0.67
8661,2945,9033,11.63
8662,5060,2274,0.27
8663,4445,7779,3.65
8664,1511,7832,10.36
8665,7096,10622,9.13
8666,3310,6175,5.65
8667,3261,6262,2.75
8668,2765,5888,11.91
8669,1657,4336,7.24
8670,1530,6476,4.97
8671,5059,1380,11.57
8672,1506,9300,11.75
8673,1291,7204,13.16
8674,3971,6692,8.08
8675,7250,5724,13.27
8676,1608,10091,7.05
8677,5033,6361,15.75
8678,404,9874,14.47
8679,7380,3397,12.37
8680,6520,2316,3.97
8681,458,1825,10.52
8682,1440,6299,5.64
8683,2899,1532,1.91
8684,4342,2485,16.62
8685,1596,8819,19.81
8686,5908,9670,16.68
8687,952,6034,11.32
8688,7200,6446,2.15
8689,3276,10487,1.45
8690,3234,7797,8.88
8691,4229,10413,19.82
8692,2016,3384,4.33
8693,670,8807,3.17
8694,2664,2698,16.91
8695,3557,5625,19.84
8696,5193,8011,3.04
8697,5159,3754,14.65
8698,7317,9725,0.79
8699,5305,9470,4.56
8700,7297,1820,1.13
8701,5577,8624,8.86
8702,1578,10728,14.75
8703,6073,5126,16.20
8704,1420,2197,18.59
8705,6503,8013,0.44
8706,3814,6471,0.36
8707,4581,1187,3.76
8708,17,2834,17.92
8709,2923,9268,17.92
8710,2804,70,12.99
8711,5234,6688,13.57
8712,3691,9605,6.15
8713,2820,6006,19.60
8714,7406,1070,17.13
8715,1952,2387,18.13
8716,6819,526,5.91
8717,3114,6096,3.70
8718,3661,1730,9.23
8719,3639,6466,18.19
8720,3822,9037,15.09
8721,2210,1995,3.86
8722,6589,65,12.19
8723,813,6811,2.69
8724,2988,7676,9.17
8725,1272,6760,6.29
8726,3493,10773,19.59
8727,7164,10393,15.20
8728,3453,7065,15.43
8729,7510,336,7.80
8730,6364,8248,12.84
8731,5062,10299,11.90
8732,3128,5007,0.69
8733,1192,87,11.79
8734,4620,6783,0.98
8735,2159,6018,12.42
8736,6576,10794,18.73
8737,3207,10399,3.89
8738,4321,6442,12.57
8739,5302,379,3.85
8740,712,1353,2.20
8741,1507,322,19.16
8742,6859,6527,16.81
8743,725,1669,12.02
8744,5701,2293,11.27
8745,3904,4640,7.98
8746,5007,5684,4.12
8747,1448,5788,11.27
8748,1200,7028,8.27
8749,3599,7359,6.40
8750,3008,6567,15.17
8751,6724,763,19.85
8752,3719,3763,8.26
8753,7074,5677,19.65
8754,2831,1802,1.60
8755,143,9001,1.61
8756,5123,10845,11.94
8757,471,3520,17.86
8758,6243,1150,13.80
8759,3443,5923,8.17
8760,4201,2945,4.80
8761,5728,6173,10.18
8762,6615,7874,7.63
8763,3203,11048,2.93
8764,3869,6952,19.92
8765,7207,2223,8.45
8766,694,1679,9.05
8767,4200,4083,15.32
8768,4012,2590,9.97
8769,2306,4129,7.65
8770,6560,10484,12.28
8771,1964,9039,3.09
8772,504,5141,19.88
8773,7026,9383,10.88
8774,2329,1055,7.48
8775,2642,643,15.04
8776,6465,6022,17.94
8777,1704,1331,14.80
8778,6842,9979,11.23
8779,993,8629,5.53
8780,4166,1077,9.40
8781,811,2302,16.56
8782,689,7860,9.57
8783,4127,10073,19.50
8784,5678,2233,8.38
8785,2751,9515,15.93
8786,4161,4674,4.80
8787,1495,1182,13.95
8788,5969,244,4.18
8789,2189,10043,6.26
8790,2434,4293,19.62
8791,3254,5136,19.63
8792,2768,4827,6.07
8793,353,5733,2.87
8794,4080,7862,14.37
8795,2012,6305,10.32
8796,1250,9606,2.31
8797,1517,8167,10.70
8798,2038,7316,8.39
8799,235,2019,6.74
8800,2650,5780,14.07
8801,166,11080,3.10
8802,4615,8388,6.56
8803,607,6559,4.51
8804,1247,4680,5.20
8805,1459,1607,0.30
