order_id,order_date,customer_id,shipping_method_id,dest_address_id
3608,2023-04-29 16:34:54.697,1377,3,609
3609,2023-07-31 13:31:37.697,1370,3,98
3610,2022-06-27 05:37:39.697,1331,3,265
3611,2023-03-21 23:16:54.697,1343,3,159
3612,2021-07-05 17:22:44.697,891,3,859
3613,2024-03-09 16:43:40.697,1124,3,50
3614,2023-10-19 18:27:45.697,1582,3,332
3615,2021-06-24 15:53:29.697,940,3,88
3616,2021-10-09 19:13:38.697,825,3,273
3617,2023-12-15 17:16:36.697,107,3,91
3618,2021-09-04 16:14:53.697,911,3,809
3619,2023-11-26 13:18:10.697,281,3,442
3620,2023-08-20 13:40:01.697,1912,3,182
3621,2023-08-25 12:10:58.697,523,3,365
3622,2022-06-22 06:22:54.697,1931,3,41
3623,2024-01-17 03:12:22.697,1593,3,174
3624,2021-09-04 08:23:30.697,1976,3,294
3625,2023-09-07 05:32:10.697,1717,3,518
3626,2023-09-05 20:21:29.697,1603,3,468
3627,2021-08-03 21:08:59.697,1997,3,325
3628,2022-09-17 15:18:10.697,1949,3,885
3629,2021-12-16 04:31:04.697,1815,3,105
3630,2023-12-31 01:26:43.697,79,3,925
3631,2024-01-09 11:24:37.697,1903,3,775
3632,2021-12-28 20:16:15.697,568,3,196
3633,2023-01-07 20:32:22.697,195,3,418
3634,2023-07-18 19:42:37.697,1475,3,831
3635,2023-08-28 22:06:54.697,1288,3,397
3636,2023-10-21 07:02:08.697,461,3,999
3637,2024-02-07 11:35:34.697,1600,3,771
3638,2021-10-03 15:37:48.697,1251,3,352
3639,2023-10-19 08:46:39.697,1905,3,417
3640,2022-03-03 09:27:48.697,194,3,425
3641,2022-06-27 18:32:36.697,1627,3,822
3642,2022-10-17 04:13:02.697,664,3,85
3643,2024-02-17 00:33:19.697,789,3,495
3644,2022-01-03 16:13:35.697,1862,3,630
3645,2021-04-18 02:50:16.697,1974,3,246
3646,2023-09-22 22:36:36.697,1099,3,899
3647,2023-10-03 00:40:04.697,46,3,697
3648,2022-01-04 23:30:23.697,580,3,891
3649,2021-04-17 15:47:29.697,609,3,419
3650,2021-08-07 18:01:47.697,620,3,909
3651,2023-04-28 06:45:01.697,1788,3,11
3652,2023-05-17 22:48:59.697,1587,3,525
3653,2023-05-14 10:12:03.697,551,3,324
3654,2022-04-28 05:06:23.697,384,3,67
3655,2024-02-10 22:14:17.697,1048,3,371
3656,2021-06-22 23:44:56.697,1801,3,40
3657,2023-05-28 09:42:17.697,104,3,602
3658,2021-05-30 16:16:50.697,1267,3,208
3659,2023-07-06 16:28:28.697,500,3,364
3660,2022-08-03 18:12:03.697,1483,3,685
3661,2022-07-11 02:05:08.697,1169,3,593
3662,2021-07-20 06:34:24.697,1888,3,9
3663,2022-01-13 01:11:21.697,593,3,47
3664,2022-02-01 22:01:30.697,1608,3,46
3665,2022-09-16 15:46:52.697,418,3,727
3666,2022-12-29 23:43:19.697,1300,3,410
3667,2024-03-14 12:38:40.697,1352,3,14
3668,2023-11-12 20:00:13.697,1998,3,467
3669,2021-05-28 02:55:52.697,1206,3,674
3670,2021-10-17 01:38:35.697,1389,3,204
3671,2023-01-02 07:54:20.697,1877,3,972
3672,2022-11-12 03:47:02.697,1951,3,996
3673,2023-07-03 14:06:23.697,1732,3,684
3674,2024-03-15 07:04:37.697,1026,3,24
3675,2021-10-04 04:14:06.697,573,3,76
3676,2023-10-08 02:26:06.697,1993,3,986
3677,2022-10-18 04:29:57.697,1879,3,700
3678,2022-03-04 00:34:41.697,920,3,912
3679,2022-08-29 05:03:40.697,443,3,526
3680,2023-06-27 16:34:33.697,1047,3,868
3681,2023-08-18 10:53:02.697,309,3,300
3682,2023-09-30 13:24:40.697,1855,3,326
3683,2021-08-18 19:26:57.697,120,3,528
3684,2023-08-23 07:15:22.697,1016,3,173
3685,2021-06-30 12:06:47.697,229,3,831
3686,2022-05-19 02:12:28.697,29,3,510
3687,2023-09-28 16:29:50.697,1422,3,332
3688,2022-03-29 00:46:22.697,558,3,271
3689,2024-01-23 17:33:57.697,889,3,319
3690,2023-09-12 04:45:35.697,388,3,462
3691,2022-09-27 16:49:00.697,655,3,721
3692,2022-06-12 00:36:03.697,1335,3,224
3693,2021-04-17 19:52:57.697,615,3,504
3694,2022-12-20 03:16:59.697,187,3,808
3695,2023-06-26 22:05:38.697,1053,3,549
3696,2022-04-16 02:42:46.697,414,3,459
3697,2023-12-13 23:30:22.697,875,3,690
3698,2022-07-12 21:49:37.697,1201,3,89
3699,2022-12-14 09:03:24.697,145,3,947
3700,2023-09-13 08:41:33.697,1225,3,297
3701,2022-10-04 07:14:12.697,390,3,88
3702,2023-06-09 09:41:37.697,174,3,508
3703,2023-01-31 15:09:23.697,930,3,6
3704,2022-11-18 19:36:53.697,235,3,507
3705,2022-06-07 15:12:13.697,1607,3,165
3706,2021-08-23 07:05:03.697,1987,3,431
3707,2024-04-03 08:24:45.697,1839,3,621
3708,2023-07-26 20:25:47.697,1840,3,403
3709,2021-12-15 20:19:37.697,992,3,777
3710,2022-07-08 07:06:19.697,359,3,232
3711,2023-06-18 03:23:55.697,1574,3,358
3712,2021-11-28 15:27:29.697,914,3,471
3713,2022-03-20 10:00:49.697,1994,3,49
3714,2021-08-21 14:54:54.697,409,3,582
3715,2023-05-12 05:57:54.697,128,3,635
3716,2021-06-23 18:09:08.697,958,3,15
3717,2021-12-08 15:40:34.697,680,3,682
3718,2021-07-30 16:09:35.697,809,3,402
3719,2024-02-04 04:56:28.697,211,3,688
3720,2022-03-29 05:42:10.697,688,3,26
3721,2024-01-23 03:42:52.697,763,3,691
3722,2024-02-21 13:47:24.697,1347,3,126
3723,2023-04-17 18:18:10.697,865,3,863
3724,2022-12-08 11:41:29.697,488,3,288
3725,2022-12-26 14:30:19.697,1982,3,388
3726,2021-11-18 16:21:56.697,766,3,481
3727,2022-09-20 15:13:26.697,117,3,237
3728,2023-01-10 12:45:41.697,659,3,352
3729,2022-12-23 01:48:45.697,755,3,498
3730,2022-12-18 14:02:33.697,558,3,262
3731,2023-08-15 18:42:47.697,1578,3,187
3732,2023-08-21 12:23:08.697,1712,3,524
3733,2022-12-01 23:36:35.697,1584,3,456
3734,2022-07-05 23:11:05.697,1697,3,502
3735,2023-02-18 21:58:43.697,1062,3,865
3736,2021-10-24 12:43:57.697,399,3,150
3737,2023-11-09 18:51:18.697,537,3,719
3738,2021-10-10 13:02:36.697,583,3,600
3739,2021-09-16 14:52:37.697,726,3,951
3740,2021-12-08 08:40:43.697,332,3,806
3741,2023-04-02 00:47:45.697,4,3,652
3742,2022-03-23 20:13:09.697,1466,3,324
3743,2023-08-10 02:17:26.697,1043,3,475
3744,2023-12-17 02:53:26.697,940,3,168
3745,2024-02-04 05:19:48.697,1724,3,180
3746,2022-07-06 02:08:46.697,352,3,184
3747,2022-02-25 16:44:26.697,1950,3,850
3748,2023-02-12 12:21:33.697,339,3,114
3749,2021-05-09 02:06:58.697,1392,3,242
3750,2022-03-30 07:37:03.697,747,3,487
3751,2021-05-30 20:16:38.697,1687,3,961
3752,2022-04-20 07:55:30.697,172,3,441
3753,2022-01-17 02:10:14.697,748,3,195
3754,2023-08-11 15:10:53.697,1771,3,225
3755,2024-02-18 08:02:27.697,611,3,104
3756,2022-11-05 07:19:20.697,440,3,447
3757,2022-10-29 16:21:27.697,176,3,172
3758,2023-12-19 17:11:56.697,715,3,697
3759,2023-08-23 21:42:03.697,829,3,830
3760,2022-04-16 00:46:56.697,1188,3,377
3761,2022-10-19 21:24:07.697,716,3,534
3762,2023-11-18 00:51:28.697,912,3,520
3763,2023-02-22 07:42:35.697,119,3,721
3764,2023-11-04 02:49:31.697,920,3,892
3765,2021-12-19 20:41:39.697,240,3,835
3766,2021-10-23 04:13:44.697,1442,3,780
3767,2023-04-14 01:58:22.697,337,3,781
3768,2022-12-10 23:23:33.697,1909,3,766
3769,2023-01-22 21:49:23.697,190,3,661
3770,2022-06-16 15:17:52.697,1140,3,749
3771,2021-06-01 11:56:15.697,1038,3,796
3772,2022-03-11 16:54:21.697,1151,3,395
3773,2023-01-11 15:04:08.697,490,3,1
3774,2023-01-31 05:14:41.697,806,3,358
3775,2024-03-07 15:33:28.697,1668,3,413
3776,2023-07-06 23:41:35.697,131,3,386
3777,2023-10-06 05:17:40.697,1076,3,664
3778,2024-03-24 00:58:10.697,1065,3,100
3779,2024-04-04 10:40:47.697,1697,3,771
3780,2023-09-01 18:20:32.697,555,3,597
3781,2023-02-07 06:54:37.697,1990,3,164
3782,2023-01-05 20:18:38.697,794,3,528
3783,2022-02-05 19:20:08.697,450,3,604
3784,2021-09-01 11:37:58.697,1436,3,607
3785,2023-11-19 01:15:49.697,329,3,906
3786,2022-06-05 00:09:45.697,306,3,428
3787,2024-01-09 05:08:46.697,370,3,404
3788,2023-10-06 17:44:00.697,1406,3,719
3789,2023-05-13 14:33:28.697,1294,3,905
3790,2022-05-30 09:44:44.697,653,3,57
3791,2022-12-08 08:22:44.697,850,3,433
3792,2023-02-26 11:36:01.697,1471,3,813
3793,2022-10-29 04:29:34.697,268,3,112
3794,2023-07-21 12:38:23.697,805,3,72
3795,2021-11-03 03:05:21.697,298,3,607
3796,2023-09-16 20:02:17.697,202,3,645
3797,2023-02-24 06:45:42.697,1687,3,914
3798,2023-10-20 13:39:48.697,1025,3,929
3799,2022-08-30 10:32:05.697,1043,3,617
3800,2023-01-27 18:36:44.697,1027,3,556
3801,2023-04-23 02:30:57.697,1911,3,921
3802,2022-01-14 14:17:58.697,1376,3,109
3803,2022-10-03 19:35:21.697,1042,3,632
3804,2022-02-04 23:33:02.697,601,3,41
3805,2024-03-03 01:07:03.697,266,3,355
3806,2024-01-26 00:21:25.697,1695,3,43
3807,2022-11-06 06:53:52.697,945,3,177
3808,2023-05-16 19:36:22.697,235,3,156
3809,2021-10-02 19:29:39.697,1654,3,514
3810,2022-03-10 13:22:17.697,842,3,264
3811,2023-08-27 21:52:39.697,927,3,382
3812,2024-03-17 06:42:34.697,1987,3,345
3813,2023-04-26 10:12:34.697,69,3,435
3814,2023-09-27 05:35:36.697,44,3,669
3815,2021-06-18 21:53:56.697,74,3,126
3816,2021-05-02 22:42:31.697,350,3,442
3817,2023-01-23 11:38:15.697,260,3,703
3818,2023-06-07 14:22:57.697,1163,3,140
3819,2021-12-30 08:46:31.697,783,3,385
3820,2023-05-04 16:31:25.697,1208,3,902
3821,2022-10-12 11:38:47.697,105,3,74
3822,2021-09-13 10:55:07.697,1332,3,364
3823,2023-12-19 00:25:30.697,1639,3,813
3824,2023-09-06 14:52:52.697,1372,3,807
3825,2022-11-16 10:06:47.697,1113,3,844
3826,2024-01-19 01:28:07.697,475,3,595
3827,2023-11-12 05:32:13.697,238,3,739
3828,2022-05-22 06:01:49.697,1130,3,741
3829,2021-08-01 19:40:43.697,1116,3,861
3830,2023-06-28 20:59:32.697,23,3,202
3831,2022-02-04 09:54:13.697,421,3,321
3832,2021-05-10 06:12:23.697,902,3,346
3833,2022-12-26 16:35:24.697,1099,3,865
3834,2021-12-26 00:28:44.697,767,3,882
3835,2021-12-11 22:12:04.697,1176,3,815
3836,2021-09-05 04:33:10.697,372,3,214
3837,2021-04-12 03:11:48.697,1622,3,242
3838,2023-07-29 12:57:17.697,148,3,253
3839,2022-06-19 19:19:42.697,1637,3,923
3840,2021-09-08 04:24:33.697,1216,3,54
3841,2022-05-01 06:49:21.697,902,3,327
3842,2022-12-17 22:23:19.697,49,3,283
3843,2021-08-25 03:16:31.697,625,3,370
3844,2021-05-11 03:56:52.697,1373,3,58
3845,2022-09-05 04:48:40.697,766,3,211
3846,2022-07-25 10:14:32.697,741,3,294
3847,2023-01-11 04:51:19.697,505,3,911
3848,2024-01-22 21:25:04.697,1976,3,581
3849,2024-02-16 13:44:52.697,343,3,457
3850,2021-09-28 23:35:57.697,102,3,934
3851,2023-02-15 16:09:38.697,1750,3,725
3852,2021-07-24 00:58:47.697,1136,3,612
3853,2022-06-27 19:47:24.697,1994,3,249
3854,2023-03-20 10:25:38.697,993,3,274
3855,2023-04-21 09:25:15.697,317,3,315
3856,2023-07-14 01:13:15.697,1354,3,584
3857,2022-11-12 09:56:12.697,1202,3,64
3858,2022-08-14 16:10:21.697,1002,3,86
3859,2021-08-23 11:03:53.697,1289,3,31
3860,2022-02-27 05:53:59.697,326,3,543
3861,2023-02-20 07:37:53.697,517,3,428
3862,2022-07-16 11:27:06.697,743,3,297
3863,2021-07-01 16:26:03.697,1015,3,491
3864,2022-07-15 04:36:35.697,1388,3,544
3865,2023-10-01 20:05:04.697,1497,3,291
3866,2022-09-15 05:49:48.697,765,3,94
3867,2022-03-21 13:41:35.697,1018,3,871
3868,2021-05-19 23:10:53.697,939,3,957
3869,2021-12-14 03:40:16.697,216,3,183
3870,2023-09-03 20:35:02.697,995,3,528
3871,2022-04-22 00:31:35.697,886,3,304
3872,2023-06-02 20:49:39.697,342,3,709
3873,2022-07-16 01:47:50.697,1464,3,775
3874,2023-08-25 17:35:09.697,964,3,430
3875,2023-04-26 22:47:25.697,717,3,17
3876,2021-09-04 12:24:23.697,537,3,555
3877,2022-03-17 00:32:54.697,340,3,752
3878,2022-09-25 09:58:39.697,1822,3,300
3879,2022-01-21 09:26:08.697,544,3,27
3880,2023-09-13 06:26:06.697,792,3,735
3881,2023-07-27 09:47:56.697,1618,3,552
3882,2021-08-08 17:29:50.697,1069,3,523
3883,2022-05-30 08:03:32.697,204,3,860
3884,2023-12-06 01:03:38.697,1858,3,927
3885,2022-09-01 17:43:38.697,1377,3,655
3886,2022-04-07 07:55:32.697,1218,3,752
3887,2023-09-05 00:44:23.697,736,3,191
3888,2022-05-12 20:00:15.697,246,3,804
3889,2022-03-26 01:37:35.697,452,3,22
3890,2022-03-12 14:31:29.697,120,3,841
3891,2022-12-14 22:54:32.697,1589,3,89
3892,2023-12-25 00:17:23.697,1469,3,618
3893,2021-11-28 00:57:24.697,518,3,755
3894,2021-08-09 07:42:10.697,1108,3,460
3895,2021-04-12 23:11:42.697,1159,3,13
3896,2023-11-09 22:35:02.697,1591,3,104
3897,2023-09-20 02:11:11.697,1294,3,867
3898,2023-11-13 06:09:43.697,999,3,155
3899,2023-10-10 09:16:34.697,725,3,686
3900,2022-07-27 22:12:16.697,1156,3,696
3901,2022-03-02 01:05:52.697,1459,3,56
3902,2023-10-05 03:20:15.697,188,3,982
3903,2022-02-24 04:05:10.697,461,3,352
3904,2023-04-11 00:36:33.697,1716,3,897
3905,2022-01-07 20:58:35.697,1438,3,39
3906,2023-12-04 03:16:37.697,299,3,993
3907,2022-06-06 01:47:15.697,635,3,118
3908,2022-07-14 17:48:21.697,489,3,855
3909,2022-05-15 09:02:57.697,1554,3,762
3910,2023-11-02 11:29:33.697,1296,3,190
3911,2023-10-17 08:31:18.697,1606,3,169
3912,2021-10-09 06:57:09.697,1383,3,917
3913,2023-01-07 08:49:28.697,894,3,627
3914,2023-04-19 21:25:49.697,170,3,4
3915,2023-04-20 18:15:30.697,74,3,474
3916,2022-11-27 14:56:22.697,322,3,409
3917,2023-03-29 03:56:47.697,1453,3,285
3918,2023-05-26 20:26:58.697,339,3,767
3919,2022-03-03 22:13:03.697,444,3,833
3920,2023-12-01 13:08:44.697,1262,3,626
3921,2022-02-07 12:00:38.697,1671,3,848
3922,2023-10-03 12:04:47.697,1700,3,328
3923,2023-01-02 17:42:59.697,1485,3,135
3924,2022-12-05 16:00:29.697,1432,3,469
3925,2023-08-23 01:31:31.697,1803,3,659
3926,2021-12-11 01:36:16.697,1973,3,346
3927,2021-12-10 03:31:26.697,1734,3,555
3928,2023-01-13 19:49:37.697,184,3,967
3929,2023-09-15 23:24:29.697,276,3,594
3930,2022-12-04 14:33:09.697,1004,3,707
3931,2022-02-15 02:10:52.697,358,3,296
3932,2021-10-13 22:09:42.697,962,3,994
3933,2023-07-23 05:47:38.697,689,3,704
3934,2022-03-06 06:37:11.697,1580,3,402
3935,2022-01-31 01:05:19.697,509,3,611
3936,2023-08-09 08:14:10.697,1164,3,463
3937,2024-04-03 17:57:52.697,1781,3,93
3938,2022-05-06 11:36:01.697,157,3,475
3939,2023-11-14 01:18:32.697,1678,3,434
3940,2023-06-19 10:33:14.697,1400,3,824
3941,2022-06-22 17:31:55.697,1777,3,707
3942,2024-03-09 14:59:00.697,614,3,378
3943,2022-03-24 12:27:32.697,391,3,991
3944,2021-04-28 08:06:02.697,9,3,586
3945,2022-05-17 19:28:08.697,988,3,978
3946,2022-11-25 10:29:55.697,728,3,874
3947,2023-05-25 15:24:09.697,1079,3,99
3948,2021-08-03 15:44:50.697,1351,3,250
3949,2021-11-08 05:27:25.697,1040,3,633
3950,2021-08-18 03:50:49.697,1277,3,422
3951,2021-07-24 20:38:56.697,407,3,142
3952,2021-04-14 19:24:30.697,619,3,16
3953,2021-10-27 03:11:57.697,478,3,757
3954,2023-11-01 01:54:27.697,831,3,869
3955,2023-07-06 03:53:37.697,1263,3,724
3956,2022-07-13 12:46:39.697,1576,3,97
3957,2021-11-24 11:24:31.697,337,3,147
3958,2022-03-28 01:35:02.697,1572,3,3
3959,2023-10-12 02:38:12.697,1836,3,421
3960,2023-12-04 22:18:58.697,662,3,590
3961,2021-09-28 17:52:48.697,1473,3,730
3962,2021-10-25 01:57:30.697,1523,3,961
3963,2021-10-31 19:02:54.697,900,3,882
3964,2023-10-24 03:16:59.697,455,3,887
3965,2024-03-15 08:39:38.697,906,3,788
3966,2021-10-22 09:13:39.697,1201,3,10
3967,2022-09-22 18:57:56.697,467,3,610
3968,2022-02-25 00:59:16.697,80,3,6
3969,2023-02-25 12:26:48.697,1668,3,16
3970,2022-06-07 09:06:45.697,1915,3,115
3971,2022-07-06 22:50:59.697,1245,3,29
3972,2022-05-07 08:20:49.697,1941,3,337
3973,2022-03-11 14:56:48.697,1904,3,437
3974,2021-06-27 08:48:19.697,720,3,562
3975,2023-11-09 12:03:46.697,771,3,186
3976,2021-10-08 13:54:33.697,1754,3,729
3977,2021-05-17 15:22:20.697,1287,3,503
3978,2023-11-08 11:12:52.697,1460,3,298
3979,2022-03-19 11:23:31.697,1527,3,437
3980,2023-11-30 23:04:21.697,127,3,120
3981,2021-08-15 19:43:22.697,280,3,420
3982,2021-10-01 18:26:14.697,1352,3,898
3983,2022-10-10 18:01:12.697,1152,3,651
3984,2022-06-09 14:39:15.697,1286,3,70
3985,2023-07-03 07:30:39.697,1315,3,18
3986,2023-06-09 09:44:22.697,1120,3,827
3987,2023-03-09 00:02:13.697,1137,3,148
3988,2023-07-26 15:39:18.697,1392,3,877
3989,2023-04-21 13:45:53.697,1966,3,162
3990,2023-12-04 21:14:39.697,59,3,475
3991,2023-08-05 12:44:50.697,1606,3,637
3992,2021-06-04 14:13:59.697,552,3,591
3993,2022-07-28 01:28:45.697,1140,3,607
3994,2024-03-12 08:52:49.697,860,3,854
3995,2023-12-29 02:46:28.697,1192,3,236
3996,2023-08-31 19:14:47.697,1487,3,13
3997,2021-12-27 19:01:37.697,505,3,668
3998,2021-04-20 05:54:23.697,468,3,755
3999,2024-04-02 04:05:42.697,791,3,695
4000,2022-06-11 02:47:39.697,378,3,761
4001,2022-06-03 13:41:07.710,23,1,345
4002,2023-08-17 05:54:51.710,425,1,785
4003,2021-08-29 22:00:28.710,1075,1,784
4004,2023-11-21 09:03:08.710,966,1,312
4005,2023-05-31 19:29:15.710,49,1,283
4006,2022-06-22 10:44:21.710,1592,1,328
4007,2023-01-18 15:48:45.710,147,1,325
4008,2023-05-26 17:20:44.710,80,1,6
4009,2022-01-27 06:10:06.710,724,1,876
4010,2023-03-21 14:19:42.710,370,1,404
4011,2023-02-01 20:08:03.710,1716,1,897
4012,2022-03-10 14:45:47.710,912,1,520
4013,2022-04-28 01:05:57.710,371,1,61
4014,2023-03-31 09:19:31.710,1564,1,166
4015,2021-10-27 04:22:20.710,1284,1,886
4016,2023-05-09 04:36:04.710,1551,1,948
4017,2023-02-14 10:19:52.710,1315,1,18
4018,2022-03-24 09:43:34.710,910,1,931
4019,2023-11-17 19:03:58.710,1361,1,464
4020,2021-05-04 19:55:50.710,1429,1,960
4021,2024-03-10 11:25:44.710,74,1,126
4022,2022-04-28 17:33:25.710,1090,1,653
4023,2022-12-31 22:24:38.710,254,1,855
4024,2022-12-19 01:07:48.710,375,1,820
4025,2021-05-01 11:25:32.710,732,1,391
4026,2022-12-10 16:34:25.710,1258,1,997
4027,2021-10-19 00:30:37.710,206,1,282
4028,2022-08-18 22:03:12.710,561,1,772
4029,2021-11-17 14:29:54.710,547,1,961
4030,2022-06-20 19:14:23.710,1701,1,575
4031,2022-08-29 19:29:27.710,1620,1,615
4032,2024-01-02 05:46:42.710,1412,1,817
4033,2022-12-21 12:39:49.710,1898,1,39
4034,2022-01-13 22:51:15.710,1665,1,320
4035,2022-03-30 03:44:42.710,1985,1,378
4036,2023-05-22 16:00:23.710,1064,1,395
4037,2023-03-14 20:52:21.710,987,1,833
4038,2021-12-01 08:46:24.710,43,1,59
4039,2023-10-16 02:35:04.710,977,1,331
4040,2022-03-13 02:53:41.710,503,1,81
4041,2023-10-09 08:58:36.710,871,1,126
4042,2023-11-05 09:20:07.710,1700,1,328
4043,2023-03-30 04:31:03.710,846,1,322
4044,2022-05-26 10:17:20.710,1069,1,837
4045,2022-12-18 22:20:42.710,198,1,666
4046,2023-01-27 03:19:45.710,234,1,242
4047,2023-01-19 17:28:11.710,625,1,370
4048,2023-06-07 10:58:23.710,294,1,300
4049,2022-04-26 22:09:16.710,790,1,643
4050,2021-11-27 12:56:13.710,847,1,959
4051,2021-05-20 17:16:57.710,106,1,255
4052,2022-12-11 14:27:51.710,344,1,269
4053,2021-10-04 17:22:18.710,1567,1,148
4054,2023-07-14 16:11:07.710,1329,1,944
4055,2021-12-08 17:18:19.710,633,1,714
4056,2022-11-05 04:07:32.710,447,1,812
4057,2024-03-11 00:24:12.710,1889,1,170
4058,2023-02-10 17:40:00.710,1172,1,601
4059,2022-09-19 15:30:06.710,1928,1,11
4060,2022-04-30 21:54:32.710,509,1,858
4061,2023-04-24 06:56:03.710,401,1,783
4062,2023-12-09 07:18:30.710,321,1,633
4063,2022-04-20 09:10:02.710,736,1,713
4064,2022-08-02 03:16:06.710,452,1,904
4065,2021-06-11 17:46:50.710,221,1,535
4066,2021-07-23 11:39:47.710,1205,1,354
4067,2021-11-21 15:01:24.710,453,1,415
4068,2022-11-30 13:48:45.710,20,1,55
4069,2022-07-28 15:34:06.710,1968,1,466
4070,2024-04-02 07:52:24.710,929,1,138
4071,2023-09-04 06:21:03.710,1107,1,12
4072,2022-02-19 20:27:00.710,330,1,646
4073,2022-05-06 12:18:51.710,24,1,563
4074,2021-09-03 18:04:29.710,1473,1,679
4075,2023-11-28 07:47:29.710,1728,1,241
4076,2023-01-23 18:28:53.710,59,1,570
4077,2022-08-25 06:42:06.710,725,1,780
4078,2023-10-22 19:22:49.710,1276,1,283
4079,2024-01-30 23:06:53.710,1364,1,302
4080,2023-05-07 05:55:32.710,1993,1,100
4081,2023-12-25 04:02:42.710,1678,1,825
4082,2022-09-17 03:36:04.710,1771,1,225
4083,2021-09-08 07:37:15.710,1748,1,387
4084,2021-08-17 20:03:12.710,58,1,881
4085,2021-07-09 10:29:35.710,1815,1,105
4086,2022-06-26 02:41:17.710,1928,1,744
4087,2022-01-29 02:06:58.710,64,1,7
4088,2023-07-13 22:36:33.710,1429,1,83
4089,2024-01-06 21:34:56.710,1790,1,314
4090,2022-07-18 02:44:01.710,501,1,396
4091,2023-11-27 00:26:43.710,1904,1,509
4092,2021-05-21 23:06:56.710,935,1,989
4093,2022-07-10 15:39:21.710,1716,1,672
4094,2023-04-19 05:18:29.710,1592,1,611
4095,2023-03-09 07:03:16.710,1436,1,193
4096,2024-02-12 15:16:39.710,741,1,275
4097,2023-01-30 07:38:10.710,1538,1,849
4098,2021-05-30 20:42:55.710,622,1,391
4099,2022-04-15 04:28:38.710,411,1,864
4100,2023-05-04 10:50:25.710,984,1,243
4101,2023-09-04 09:33:00.710,481,1,689
4102,2022-03-02 14:56:42.710,1211,1,788
4103,2023-08-31 22:49:42.710,1526,1,145
4104,2023-12-15 16:10:49.710,1241,1,305
4105,2023-05-04 13:48:29.710,284,1,745
4106,2024-01-03 19:45:23.710,1576,1,97
4107,2023-02-02 22:24:39.710,1354,1,584
4108,2022-02-28 16:23:16.710,948,1,692
4109,2022-03-01 21:23:47.710,606,1,701
4110,2022-10-14 13:15:44.710,873,1,723
4111,2021-09-04 15:16:45.710,1509,1,742
4112,2022-05-10 18:46:50.710,1449,1,953
4113,2024-02-21 16:39:13.710,968,1,303
4114,2022-06-02 14:17:31.710,1733,1,600
4115,2021-08-08 06:18:30.710,1561,1,478
4116,2022-07-28 19:46:10.710,649,1,107
4117,2021-06-26 10:47:39.710,1109,1,560
4118,2023-01-30 09:31:42.710,967,1,1
4119,2021-05-02 21:17:44.710,680,1,682
4120,2021-11-16 22:54:11.710,1198,1,746
4121,2023-03-14 09:33:33.710,714,1,972
4122,2024-03-16 04:45:30.710,242,1,812
4123,2024-01-10 14:01:26.710,316,1,351
4124,2021-11-05 21:55:33.710,1387,1,521
4125,2023-04-03 12:57:33.710,1006,1,733
4126,2023-10-28 12:55:07.710,1991,1,242
4127,2022-10-02 21:29:33.710,1382,1,851
4128,2022-10-18 19:53:53.710,1599,1,820
4129,2021-08-09 17:30:21.710,887,1,302
4130,2024-02-13 17:09:05.710,214,1,843
4131,2024-04-04 23:36:34.710,1490,1,873
4132,2023-05-15 01:51:17.710,888,1,802
4133,2023-03-06 01:14:29.710,784,1,658
4134,2021-05-26 06:04:57.710,966,1,650
4135,2024-02-08 09:25:39.710,611,1,109
4136,2023-02-07 17:59:32.710,1295,1,549
4137,2022-01-12 12:01:04.710,742,1,560
4138,2021-07-29 21:46:55.710,1886,1,199
4139,2023-02-24 16:43:49.710,989,1,75
4140,2022-10-28 10:47:07.710,1841,1,498
4141,2023-02-14 19:16:47.710,1902,1,25
4142,2023-06-26 01:15:31.710,720,1,562
4143,2022-04-04 10:02:49.710,1393,1,846
4144,2023-07-23 06:47:59.710,1721,1,61
4145,2023-03-16 18:34:26.710,243,1,175
4146,2023-02-05 12:54:49.710,1441,1,33
4147,2022-02-17 06:50:02.710,1962,1,28
4148,2023-07-28 09:54:29.710,555,1,491
4149,2023-06-10 17:43:32.710,1606,1,169
4150,2021-11-20 09:56:14.710,1868,1,967
4151,2023-05-28 12:42:02.710,1673,1,1000
4152,2022-08-13 05:39:45.710,825,1,773
4153,2024-02-21 15:29:21.710,961,1,722
4154,2022-01-23 22:32:13.710,653,1,67
4155,2021-05-07 12:43:37.710,1209,1,37
4156,2022-04-11 13:36:54.710,1927,1,796
4157,2021-12-05 03:47:46.710,1373,1,58
4158,2021-09-06 15:24:41.710,1770,1,708
4159,2024-03-04 12:54:36.710,970,1,971
4160,2024-03-23 17:47:34.710,555,1,683
4161,2021-10-11 15:34:29.710,1448,1,49
4162,2022-01-18 04:10:08.710,222,1,891
4163,2022-05-09 16:12:36.710,336,1,450
4164,2021-09-19 11:04:05.710,1099,1,355
4165,2022-09-11 21:05:17.710,174,1,508
4166,2023-03-12 00:25:12.710,399,1,150
4167,2021-12-04 16:39:16.710,317,1,315
4168,2021-12-17 02:14:48.710,1634,1,31
4169,2021-09-11 11:55:56.710,1240,1,356
4170,2021-08-15 17:16:30.710,1210,1,962
4171,2023-03-23 18:20:58.710,504,1,590
4172,2022-05-07 13:27:49.710,552,1,591
4173,2022-07-15 15:25:43.710,693,1,479
4174,2024-03-19 21:30:25.710,87,1,872
4175,2022-01-08 23:13:47.710,1751,1,225
4176,2022-05-06 10:09:04.710,273,1,889
4177,2023-09-03 12:35:24.710,587,1,194
