book_id,author_id
5869,894
5869,2272
5869,2341
5869,4570
5869,5347
5869,5844
5869,6369
5869,6521
5869,7828
5869,7921
5870,1563
5870,6027
5870,8342
5872,3905
5873,8809
5874,8532
5875,8532
5876,3905
5876,3907
5877,5995
5878,8198
5880,2903
5881,2325
5881,6993
5881,8081
5882,5709
5882,6152
5882,8230
5883,6348
5884,228
5884,6223
5885,3917
5886,6916
5887,3014
5887,5475
5888,1117
5889,2403
5890,1453
5891,1563
5891,2122
5892,8246
5894,216
5895,3600
5896,7548
5897,1067
5898,1067
5899,1067
5900,1067
5901,1067
5902,5273
5903,7548
5904,9009
5905,7548
5907,2142
5908,7548
5909,7548
5910,657
5912,8198
5913,4140
5913,5518
5914,7548
5915,7548
5916,2673
5917,5978
5918,3667
5919,1825
5920,8246
5921,417
5922,3218
5923,107
5925,1722
5926,1825
5927,7962
5928,8222
5928,9185
5929,801
5929,1396
5929,2008
5929,4168
5929,4635
5929,6220
5929,6252
5929,6457
5929,7660
5929,7814
5929,7815
5929,8504
5929,9103
5930,7814
5931,5995
5932,5995
5933,2743
5934,1619
5935,8246
5936,5844
5937,7872
5938,838
5939,147
5940,3274
5941,1750
5942,1027
5942,4540
5943,6047
5943,7001
5944,1982
5945,2461
5945,7073
5946,4628
5946,5390
5947,2245
5947,3229
5947,3380
5947,6182
5947,7630
5947,8931
5948,1351
5949,3321
5949,4820
5950,1708
5950,3573
5951,754
5952,1242
5953,2751
5954,7235
5955,7243
5956,497
5957,3274
5958,2582
5959,6001
5960,8734
5961,578
5961,2952
5961,3464
5961,3479
5962,2750
5962,2975
5962,7121
5962,9023
5963,1460
5964,7235
5965,5577
5965,6543
5966,1242
5967,7840
5968,943
5968,2284
5969,8219
5970,196
5971,7930
5972,2303
5972,9205
5973,5548
5973,8953
5974,2204
5974,5929
5974,6186
5974,7527
5974,8460
5974,9101
5975,2703
5975,6572
5976,2703
5976,6572
5977,1006
5977,8629
5978,1006
5978,8629
5979,537
5979,3705
5980,1006
5980,8629
5981,2232
5981,2795
5981,9145
5982,2488
5982,9025
5983,2792
5983,3565
5983,6572
5984,545
5984,8918
5985,11
5985,7012
5986,1796
5986,2590
5987,7009
5987,9062
5988,544
5988,3978
5989,1796
5989,2590
5990,7009
5990,9062
5991,1796
5991,2590
5992,1796
5992,2590
5993,2792
5993,3307
5993,8880
5994,2792
5994,8880
5995,544
5995,3978
5996,1796
5996,2590
5997,3040
5997,3332
5998,22
5999,7713
6000,461
6002,4020
6002,4422
6002,5783
6002,7257
6003,465
6003,1846
6003,2608
6003,4792
6003,6188
6003,7540
6006,3519
6006,6926
6006,9125
6008,503
6008,3053
6008,4443
6008,6865
6010,9050
6011,5951
6012,1236
6012,1771
6012,8126
6014,7457
6016,2206
6016,7850
6017,6557
6017,7727
6018,2602
6018,3007
6018,8578
6019,4723
6019,9206
6020,4454
6021,3232
6021,3900
6022,1704
6023,7277
6026,3121
6027,3818
6028,8784
6029,8040
6030,742
6030,6542
6030,8823
6031,155
6031,1731
6031,6435
6032,8040
6033,2755
6033,4530
6034,1493
6034,3196
6037,4341
6038,2582
6038,7247
6039,6166
6040,5951
6041,1561
6041,5708
6043,4251
6044,9119
6045,133
6045,4713
6046,4336
6047,3045
6048,5945
6049,4347
6050,2798
6050,7126
6051,7144
6052,113
6053,1655
6053,3969
6053,5252
6054,2045
6055,2045
6056,482
6057,7105
6059,7144
6060,3513
6060,4742
6061,7487
6062,2624
6062,8895
6063,9137
6064,8895
6065,4111
6066,2510
6066,3072
6066,4274
6066,6147
6066,7655
6066,8521
6066,8524
6067,2510
6067,3072
6067,4274
6067,6147
6067,8521
6067,8524
6068,6165
6068,8895
6069,193
6069,8895
6070,191
6070,2254
6070,5399
6070,6990
6071,2582
6074,2567
6074,5783
6075,8895
6076,2582
6077,2567
6077,2764
6078,6888
6079,2328
6080,4664
6081,4664
6082,9050
6084,398
6085,1248
6086,1770
6087,213
6087,8404
6088,5095
6089,133
6089,486
6089,3318
6090,4313
6091,5783
6092,5783
6094,5783
6095,6578
6095,9057
6096,8998
6097,8099
6098,6089
6099,4376
6099,6550
6100,4856
6101,22
6102,6888
6103,3513
6103,4742
6104,9050
6105,4247
6106,3060
6107,6534
6108,37
6108,3063
6109,4247
6110,6534
6111,7876
6112,1309
6113,3948
6114,4116
6114,8222
6115,6959
6116,682
6117,7876
6118,3513
6118,4742
6119,3950
6120,3669
6121,8673
6122,4137
6123,8784
6124,8784
6125,4479
6125,4703
6126,1493
6127,5140
6127,6956
6128,9050
6129,6969
6130,7144
6130,7425
6131,6969
6132,6969
6133,3450
6134,2303
6135,7457
6136,572
6136,8085
6137,4137
6138,6969
6139,8407
6140,4137
6141,4137
6142,3322
6142,3929
6143,8085
6144,572
6144,8085
6145,213
6146,2571
6147,498
6147,4698
6148,8743
6149,6969
6151,5399
6151,8673
6152,3382
6152,9152
6153,2279
6153,9152
6154,3382
6154,4698
6155,2279
6155,4698
6156,3669
6157,3669
6158,8888
6159,6888
6160,3950
6161,2588
6161,5399
6162,5372
6163,133
6163,4713
6164,6969
6165,4573
6166,3219
6166,6959
6167,213
6167,311
6167,3158
6167,8803
6168,1853
6171,4247
6172,6018
6173,3950
6174,8895
6176,1819
6177,4510
6178,4347
6179,6677
6180,7648
6181,458
6182,7979
6183,99
6185,6729
6186,8099
6187,900
6188,900
6190,612
6190,5546
6190,8614
6191,8040
6191,8194
6192,2389
6192,3319
6192,7626
6193,56
6193,7435
6195,2771
6195,6849
6195,8950
6196,7836
6197,222
6197,1694
6197,4483
6197,8816
6197,9203
6198,2170
6199,3086
6199,7640
6200,3086
6200,7640
6201,3086
6201,7640
6202,3086
6202,7640
6203,8938
6204,5644
6204,7635
6205,664
6205,1947
6206,664
6206,4905
6207,2009
6207,6512
6208,6309
6208,8851
6209,2170
6210,2170
6212,3805
6212,8138
6213,8056
6214,2170
6215,1996
6215,4555
6216,4439
6216,7683
6217,5866
6217,7838
6218,2170
6219,2142
6220,4436
6221,9072
6223,1593
6223,3026
6223,5537
6224,9053
6225,2731
6227,2610
6227,5905
6228,4
6228,7167
6228,8246
6229,551
6229,2610
6230,2117
6231,610
6231,3899
6232,5057
6233,9095
6234,4524
6235,580
6235,4407
6237,1602
6238,4139
6238,5414
6239,5822
6239,7207
6240,9071
6241,7028
6241,8338
6242,6969
6242,7028
6242,8338
6243,6342
6244,7260
6244,7438
6244,8629
6244,8847
6245,6968
6245,8083
6246,475
6247,4851
6248,1609
6248,2552
6248,7845
6249,7847
6250,7021
6251,2594
6251,8945
6252,2555
6252,2610
6252,5905
6253,5179
6253,6912
6254,838
6254,2672
6255,7525
6256,2555
6256,9089
6257,8920
6258,2360
6259,4571
6260,1745
6261,4571
6262,4571
6263,2360
6265,2240
6265,5064
6266,5839
6267,1235
6267,2555
6267,3110
6267,4334
6267,6671
6268,4220
6268,7513
6269,7339
6270,2555
6271,514
6271,3887
6271,4902
6272,8802
6273,2360
6274,7207
6275,2240
6275,5370
6276,2045
6277,2027
6278,5459
6279,6083
6279,9074
6280,7614
6281,7495
6282,3895
6282,7049
6283,475
6284,6493
6284,6814
6285,859
6286,841
6287,1309
6288,2880
6288,6015
6289,2880
6289,6015
6290,3030
6290,3381
6291,360
6292,3166
6293,2672
6293,4277
6293,8802
6294,7207
6295,6821
6296,1198
6297,1309
6298,8156
6299,3529
6300,6630
6300,8624
6301,4571
6302,8308
6303,5057
6304,3416
6305,3416
6306,6279
6307,3739
6308,5813
6309,3218
6310,4106
6311,2171
6311,4902
6311,6664
6312,7523
6313,7694
6313,8603
6314,3739
6315,4178
6316,6663
6316,8926
6317,1472
6318,1743
6319,4938
6319,6491
6320,7759
6321,2333
6322,4939
6323,4967
6323,5622
6324,7339
6325,6487
6326,3373
6326,6737
6326,6885
6326,7258
6327,4949
6328,4939
6329,1078
6329,3767
6330,2336
6331,715
6332,4476
6333,6550
6333,7873
6333,8811
6334,4916
6335,1154
6335,8964
6336,1116
6337,1117
6338,2746
6338,4893
6338,7611
6338,8891
6339,263
6339,9191
6340,2004
6340,4622
6341,4622
6341,7669
6342,207
6342,3272
6343,207
6343,5630
6344,1528
6345,296
6345,3117
6346,964
6346,6377
6347,7079
6347,7725
6347,8384
6349,2128
6349,7079
6350,7518
6350,8482
6351,2520
6351,3868
6352,4640
6352,7228
6353,1937
6353,4722
6353,7729
6354,4751
6355,7628
6356,617
6357,8373
6358,2850
6359,5308
6359,7017
6361,773
6361,2114
6363,5597
6363,8803
6364,296
6364,3117
6365,602
6365,7619
6366,5236
6366,7554
6367,2231
6367,3120
6368,1527
6368,7025
6369,772
6369,2433
6370,4751
6371,4641
6372,8038
6373,1528
6374,964
6374,6377
6375,1388
6377,3615
6377,7163
6379,456
6380,456
6381,7874
6382,1527
6382,7025
6383,1527
6383,7025
6384,1528
6385,7961
6386,7961
6387,7961
6388,6803
6389,6596
6389,9128
6390,6803
6391,5659
6392,3346
6392,5356
6392,6598
6393,1937
6393,4722
6393,6114
6393,7729
6394,5661
6395,3359
6395,8739
6396,5980
6397,5575
6398,260
6398,2367
6399,7078
6400,5243
6401,1144
6402,1230
6402,7755
6403,8468
6404,8468
6405,8468
6406,5333
6406,5919
6407,1246
6408,5486
6408,9133
6409,4566
6410,4566
6411,1236
6412,1007
6412,3737
6413,6274
6413,9019
6414,180
6414,8895
6415,180
6415,8895
6416,2252
6416,3391
6416,8127
6417,1185
6417,2285
6417,2818
6417,2899
6417,2959
6417,3324
6417,4732
6417,4847
6417,5512
6417,6344
6417,6378
6417,6638
6417,7023
6417,7056
6417,7116
6417,7117
6417,7925
6417,8413
6418,8127
6418,8952
6419,7310
6420,2252
6420,3391
6420,8127
6421,6274
6421,6961
6422,7319
6423,912
6424,7632
6425,7458
6426,286
6426,1242
6426,4707
6426,5009
6426,6183
6426,8059
6426,8301
6426,8394
6427,7648
6427,8209
6428,7071
6429,286
6429,668
6429,3573
6429,5666
6429,6913
6429,8994
6430,912
6431,3207
6431,4306
6431,8443
6432,3291
6433,2239
6433,3417
6433,7011
6434,545
6434,4499
6435,8207
6436,7240
6437,4566
6438,6274
6438,8994
6438,9019
6439,133
6439,574
6439,1737
6439,3630
6440,135
6440,920
6441,2901
6441,9157
6442,3220
6443,2231
6444,1020
6444,4898
6445,1260
6445,2555
6446,775
6447,775
6447,1969
6448,8728
6449,4515
6449,4555
6449,8609
6450,602
6450,3189
6451,7786
6452,7786
6453,7786
6454,7616
6455,2375
6456,7339
6457,4910
6458,7447
6459,9045
6460,1014
6460,2749
6460,4588
6460,5536
6461,2011
6462,6185
6463,5536
6465,4347
6466,6486
6468,8381
6469,3158
6470,9050
6474,8
6474,1200
6474,1589
6474,1802
6474,1820
6474,2878
6474,3192
6474,3611
6474,6754
6474,8519
6474,8721
6475,2738
6476,231
6477,1152
6477,6869
6478,7216
6479,6985
6480,8517
6482,272
6484,6779
6485,8250
6486,4399
6486,4918
6487,2309
6488,3305
6488,5415
6489,4391
6489,7005
6490,1188
6490,4531
6491,1202
6491,2438
6491,6328
6492,8286
6493,2590
6493,6615
6494,9026
6495,6738
6495,7624
6496,529
6498,1187
6499,2018
6500,71
6500,2638
6500,6051
6501,3323
6501,5166
6502,2478
6502,5126
6503,2267
6503,8868
6504,4587
6506,431
6508,711
6509,711
6510,711
6511,711
6512,711
6514,7004
6515,107
6516,107
6517,464
6517,465
6518,3076
6519,7313
6520,3556
6521,5934
6522,5934
6523,3076
6524,4796
6526,621
6526,5179
6526,5394
6527,1740
6527,7668
6528,1226
6529,1805
6529,6023
6530,1680
6531,8285
6532,3645
6532,5632
6533,92
6533,8929
6534,8929
6535,7214
6535,7673
6535,8494
6537,4926
6537,5385
6538,1265
6539,4848
6540,800
6540,6602
6541,2386
6542,2386
6543,2386
6544,8642
6545,2386
6546,5565
6546,6532
6547,2386
6548,2386
6549,1910
6550,7319
6551,6204
6551,7319
6552,4066
6553,7319
6554,7319
6555,6222
6556,3624
6556,8036
6557,9004
6558,3697
6558,5354
6559,5857
6559,7124
6559,7905
6560,5245
6561,439
6562,4411
6563,3564
6563,4048
6563,4062
6564,1714
6564,1898
6566,2545
6566,8740
6567,2945
6567,7739
6568,6166
6568,8211
6569,834
6569,1551
6569,4324
6569,6041
6570,6680
6572,4183
6572,7434
6573,4183
6573,7434
6576,7876
6580,2142
6580,5781
6585,393
6585,1728
6585,2176
6585,2823
6585,3903
6585,4528
6585,5176
6585,5724
6585,6299
6585,6473
6585,8978
6587,4183
6587,7434
6588,499
6588,834
6588,6053
6588,8226
6589,5152
6590,1052
6590,2262
6592,6054
6593,2694
6593,4324
6593,6041
6594,712
6594,8212
6595,8528
6597,1088
6597,5844
6598,4325
6599,2094
6600,7890
6601,4117
6602,820
6603,7939
6604,820
6605,2342
6605,2810
6605,8830
6606,2100
6606,6506
6607,6584
6608,7525
6609,388
6610,7458
6611,1476
6612,6584
6613,6584
6614,6584
6615,2045
6616,5844
6617,8512
6618,7901
6619,8222
6620,2129
6620,8346
6621,4124
6622,3855
6623,3505
6625,6583
6626,6583
6627,8152
6628,9196
6629,5784
6631,4160
6631,4430
6633,7338
6634,2149
6635,2149
6638,5610
6638,8222
6639,859
6640,398
6641,6963
6642,1404
6643,4571
6644,5459
6645,6304
6646,2708
6647,4815
6647,7923
6648,1208
6648,5761
6649,2045
6650,846
6651,2929
6651,7226
6653,4656
6654,3238
6655,3238
6656,6980
6657,6980
6658,6980
6659,1476
6660,3416
6661,14
6662,8246
6663,93
6663,3623
6664,2594
6665,8817
6666,2555
6667,1807
6667,4355
6668,211
6668,859
6670,6644
6671,3843
6672,7525
6673,3992
6674,3970
6676,5489
6677,1825
6679,5057
6680,2368
6681,1404
6683,8945
6684,5844
6685,8274
6686,2472
6686,6472
6687,8222
6687,8328
6688,4640
6688,5079
6689,6980
6690,4099
6690,8246
6692,2105
6692,4006
6694,4489
6695,4124
6696,2117
6697,6385
6698,475
6699,5060
6699,9083
6701,6980
6702,6980
6703,6980
6704,2101
6706,2045
6707,3915
6707,6675
6707,8764
6708,859
6708,7941
6709,859
6710,4166
6711,3970
6713,88
6713,213
6713,288
6713,1189
6713,1857
6713,2129
6713,2642
6713,2699
6713,3934
6713,4071
6713,4126
6713,4603
6713,4811
6713,5362
6713,6651
6713,7366
6713,7923
6713,8641
6713,8673
6714,447
6716,7701
6718,6010
6719,541
6720,2329
6721,1404
6722,3238
6723,4124
6724,4124
6725,1472
6726,8945
6727,1025
6727,3030
6727,3381
6727,4151
6728,1501
6729,7875
6730,8222
6731,2560
6733,807
6735,3097
6736,5967
6736,6072
6737,6925
6738,6304
6739,8470
6740,6217
6740,6426
6741,8232
6742,8624
6743,2014
6745,8339
6746,1404
6747,2673
6748,5007
6748,5158
6749,5260
6750,5273
6751,3426
6752,2673
6753,5844
6754,5844
6755,1067
6756,2673
6757,1452
6758,6758
6759,1088
6759,5844
6760,4005
6761,7719
6762,4166
6763,4166
6764,3426
6765,5007
6766,163
6766,451
6766,5703
6767,4166
6768,5970
6769,7233
6770,3476
6771,8809
6772,8809
6774,6270
6774,7125
6775,4166
6776,1880
6776,4424
6777,5995
6777,7722
6778,3288
6778,5749
6780,4641
6781,3970
6782,1372
6783,7137
6784,5934
6784,6246
6785,5844
6786,8809
6787,8470
6788,2673
6789,2673
6790,1453
6791,3651
6792,3097
6793,4166
6793,5933
6794,4166
6795,715
6796,295
6796,7911
6797,1088
6797,5844
6798,8525
6799,8809
6800,4361
6801,7656
6802,1197
6802,6955
6802,7623
6803,773
6803,2114
6804,2225
6804,5746
6805,8198
6806,278
6807,4987
6808,422
6809,4005
6810,73
6811,7935
6812,7233
6813,7233
6814,7233
6815,4633
6816,1665
6816,6250
6816,7137
6816,7256
6819,6644
6819,6648
6821,469
6821,546
6821,639
6821,1870
6821,2060
6821,6766
6822,8198
6823,1453
6823,1503
6824,1633
6824,3094
6824,4937
6824,5170
6825,3094
6825,4937
6825,5170
6826,8962
6831,639
6831,6766
6831,9115
6832,4431
6833,4431
6834,5844
6835,546
6835,4690
6835,6431
6835,8235
6835,8860
6839,639
6839,6766
6839,9115
6840,639
6840,6766
6840,9115
6842,3611
6845,5559
6845,5876
6846,1520
6846,4870
6846,8099
6847,265
6847,1520
6847,4778
6848,265
6848,9016
6850,2479
6850,5559
6852,3970
6853,3970
6854,1847
6855,1847
6856,1847
6857,5315
6858,4680
6859,8006
6860,5934
6861,4166
6862,4166
6863,5844
6864,2374
6865,107
6866,1663
6866,2503
6866,5995
6867,87
6867,476
6867,1142
6867,1155
6867,1156
6867,1423
6867,1459
6867,1933
6867,2867
6867,4144
6867,4685
6867,5479
6867,5621
6867,5662
6867,5804
6867,5805
6867,5869
6867,6316
6867,6661
6867,7706
6867,7924
6867,8420
6867,8794
6868,1249
6868,2604
6868,7573
6869,73
6870,3898
6870,8212
6871,7008
6872,8222
6873,302
6873,548
6873,714
6873,3482
6873,4281
6873,6850
6873,8222
6874,4590
6874,8222
6875,2555
6875,8136
6876,6539
6881,7678
6881,8222
6882,2095
6882,2555
6885,6083
6885,8634
6886,6539
6887,699
6888,1575
6889,8631
6890,1131
6890,5085
6891,7369
6892,881
6893,881
6894,2139
6895,1575
6896,881
6897,4617
6897,6075
6897,6136
6897,7983
6900,33
6900,8662
6901,7898
6902,57
6903,3046
6903,8114
6904,57
6905,171
6906,1589
6907,1898
6907,5164
6908,1831
6909,1831
6910,5249
6911,5249
6912,2824
6913,318
6914,4142
6915,4082
6916,4082
6917,6414
6918,4082
6920,663
6922,4082
6923,4082
6925,3855
6926,404
6927,4082
6928,4082
6930,3497
6931,5221
6932,6685
6933,6821
6934,3570
6935,1772
6936,7775
6937,8448
6938,3897
6939,3897
6940,2951
6941,7775
6942,7775
6944,5382
6945,6152
6946,3941
6946,6685
6947,5382
6948,5382
6949,5382
6950,5382
6951,52
6951,5382
6954,8673
6957,1563
6960,1991
6961,7875
6963,3558
6964,3912
6965,3912
6965,5471
6966,3912
6966,4013
6967,3912
6967,5471
6968,3912
6969,3912
6970,3883
6971,8091
6972,5467
6973,7690
6974,2562
6975,981
6977,6505
6978,5048
6979,8222
6980,1523
6981,1523
6982,1523
6983,1523
6984,1523
6985,1523
6986,791
6986,4835
6988,820
6990,6420
6991,8382
6992,1523
6993,1523
6994,8382
6996,7453
6997,5123
6998,3743
6999,434
6999,3810
7000,3191
7001,3191
7002,4587
7003,1655
7004,1655
7005,2225
7006,7519
7007,7519
7009,7519
7010,3748
7011,6956
7012,7519
7014,1655
7015,5479
7016,5479
7017,5479
7019,4606
7021,383
7021,787
7021,4208
7022,949
7023,892
7024,8243
7025,235
7026,3663
7026,4597
7027,3424
7027,3517
7028,1310
7028,1543
7028,2042
7028,2224
7028,3071
7028,3225
7028,3226
7028,3419
7028,5892
7028,6461
7028,6554
7028,7627
7029,8793
7031,1074
7031,5404
7032,3663
7032,4597
7033,2704
7034,1074
7034,5404
7035,3399
7035,7225
7036,339
7036,3760
7037,2458
7038,1256
7038,3855
7039,4082
7040,663
7041,663
7042,6112
7043,6112
7045,1018
7046,5995
7047,5995
7048,4620
7049,5995
7050,5995
7051,8461
7052,5995
7053,5995
7055,5995
7056,8461
7057,8461
7058,1018
7059,1018
7060,1018
7061,727
7061,886
7061,2636
7061,3871
7061,4638
7061,4794
7061,5051
7061,5995
7061,6126
7061,6189
7061,6220
7061,6349
7061,7306
7061,7722
7061,7900
7061,8172
7061,8477
7062,5995
7063,4676
7064,8461
7066,4386
7067,5995
7068,107
7068,940
7068,952
7068,1341
7068,1983
7068,2079
7068,2576
7068,2636
7068,3817
7068,3872
7068,4097
7068,4589
7068,5310
7068,5789
7068,6111
7068,6220
7068,6931
7068,8397
7069,5995
7070,1310
7070,2079
7070,2874
7070,3228
7070,3614
7070,3751
7070,3922
7070,4185
7070,4333
7070,4484
7070,4940
7070,5279
7070,5789
7070,6376
7070,6801
7070,6996
7070,7470
7070,8112
7070,8229
7070,9001
7071,4781
7072,1018
7073,1597
7073,6938
7073,7488
7073,7942
7074,3746
7074,4317
7074,7467
7075,1517
7075,3182
7075,7255
7076,1545
7076,5067
7077,3182
7077,3746
7077,4925
7077,4997
7077,7255
7077,8092
7078,4782
7078,5389
7078,9195
7079,1732
7079,2047
7080,1883
7080,3746
7080,7803
7081,867
7081,5887
7081,8702
7082,332
7082,1597
7082,6179
7082,6908
7082,8689
7082,8694
7083,1597
7083,7803
7084,6637
7084,6792
7085,4156
7086,4156
7087,4156
7088,5818
7089,2547
7089,5352
7089,6318
7090,4156
7091,7833
7092,227
7092,4086
7092,5273
7092,5409
7092,6318
7092,8405
7093,2106
7093,3145
7093,6620
7094,4156
7095,2547
7096,4156
7097,1834
7097,7131
7098,8625
7099,8159
7099,8935
7100,2051
7100,8983
7101,483
7101,4650
7102,1268
7102,2614
7102,2812
7103,3449
7103,8551
7104,6662
7105,547
7105,3259
7105,5692
7105,7866
7105,8015
7106,547
7106,3259
7107,679
7107,1112
7107,6600
7108,3919
7108,6371
7109,3027
7109,5267
7109,8401
7110,4762
7110,5861
7111,1923
7112,1923
7113,1923
7114,1923
7115,1923
7116,6770
7117,1773
7118,5759
7118,7197
7118,7230
7119,5690
7120,1505
7121,6125
7122,6898
7123,7027
7124,4805
7124,8559
7125,1280
7125,2948
7125,3909
7126,7155
7127,7155
7128,598
7129,1598
7130,1335
7130,3841
7131,5527
7131,8676
7132,8209
7133,135
7133,2815
7133,3504
7133,4210
7133,6475
7133,8209
7134,7229
7135,6007
7136,4779
7137,5964
7137,6855
7138,2887
7138,4717
7140,5964
7140,6855
7141,1316
7141,7328
7142,1326
7142,4779
7143,3822
7143,6470
7144,2147
7144,2178
7144,2553
7144,3275
7144,8981
7145,1326
7145,4779
7146,5964
7146,6855
7147,4779
7147,8654
7148,633
7148,4779
7149,5964
7149,6855
7150,1366
7150,7755
7151,5964
7151,6855
7152,2147
7152,2178
7153,2186
7154,5964
7154,6855
7155,1326
7155,4779
7158,6585
7159,377
7159,5939
7161,1119
7161,3811
7162,2150
7163,6658
7163,7262
7164,6541
7164,7704
7165,1700
7165,2370
7165,4051
7166,6261
7167,5090
7167,6711
7168,3864
7169,6156
7170,6528
7171,3774
7172,3864
7173,2597
7173,7958
7175,39
7175,2787
7176,2834
7176,3741
7177,5837
7178,4936
7178,8296
7178,9086
7179,3252
7179,5553
7180,2846
7181,8711
7182,7798
7183,5317
7184,3861
7185,5766
7186,5766
7187,5766
7188,8245
7189,8507
7189,9115
7190,4765
7190,8076
7190,9115
7191,1449
7191,4438
7191,4884
7192,1449
7192,5925
7192,9056
7193,1449
7193,2610
7193,4788
7194,170
7195,1062
7196,1449
7196,2781
7196,3741
7197,2834
7197,3955
7198,966
7198,1449
7198,4892
7199,1449
7199,4076
7200,1449
7200,2542
7200,8402
7201,4765
7201,6397
7202,1449
7202,6134
7203,307
7203,5876
7204,5749
7204,7321
7205,656
7206,4567
7207,2281
7207,4454
7208,6644
7209,456
7209,2945
7209,6560
7209,7146
7209,7506
7209,7562
7209,8222
7209,8461
7209,8522
7209,8528
7209,8803
7210,7004
7211,6560
7212,7506
7213,8522
7214,6560
7215,922
7216,7313
7217,6560
7218,7313
7219,6560
7220,1500
7221,4691
7223,1500
7224,7313
7225,5329
7225,7313
7226,4500
7227,4500
7228,1670
7228,4500
7229,1500
7230,922
7230,4940
7231,922
7231,4940
7232,5995
7233,5995
7234,1599
7235,838
7236,7416
7237,5076
7238,6560
7239,2878
7240,6956
7241,345
7242,8598
7243,6560
7244,6560
7245,6560
7246,6560
7247,2700
7248,2700
7249,2700
7250,7004
7251,4691
7253,7812
7254,6560
7255,3613
7256,4691
7257,3585
7258,1815
7259,4691
7261,8522
7262,6560
7263,1239
7264,1212
7264,7506
7266,2403
7266,5809
7266,5995
7266,6173
7266,6560
7266,8473
7267,2878
7268,3626
7269,1239
7270,9116
7271,922
7271,2700
7271,4940
7272,2159
7272,5259
7273,1391
7274,1815
7275,7580
7276,3714
7277,571
7278,6627
7280,1859
7280,2266
7281,2839
7281,5266
7281,6750
7282,8362
7283,1251
7283,5696
7286,2664
7287,795
7288,795
7289,8644
7290,8644
7291,8644
7292,5696
7293,7044
7294,3828
7295,6456
7296,5684
7297,134
7297,5847
7298,1618
7298,5154
7302,1338
7302,4659
7303,5684
7304,795
7305,5004
7308,3828
7309,3896
7309,5246
7311,3540
7312,1781
7313,7916
7314,1851
7315,3928
7316,3839
7317,795
7318,5368
7319,5330
7320,5578
7320,6798
7320,8012
7321,277
7321,3090
7322,5339
7323,4744
7326,3598
7327,5022
7328,5022
7329,1992
7330,6583
7332,1932
7332,5481
7334,3414
7334,3470
7336,2549
7336,7875
7337,889
7338,2549
7338,7875
7339,466
7340,3044
7341,466
7343,5814
7344,164
7344,879
7344,1307
7344,1355
7344,1393
7344,1749
7344,1811
7344,1812
7344,1831
7344,1950
7344,1966
7344,2159
7344,2532
7344,2609
7344,2864
7344,3082
7344,3105
7344,3246
7344,3557
7344,3711
7344,3760
7344,3769
7344,3778
7344,4365
7344,4812
7344,5152
7344,5259
7344,5455
7344,5466
7344,6148
7344,7093
7344,8268
7344,8485
7345,466
7346,2549
7346,7875
7347,466
7348,3443
7348,4782
7349,887
7349,5848
7349,8416
7350,739
7350,8881
7351,1407
7351,4413
7351,5119
7352,246
7352,1407
7352,5119
7352,6527
7353,1732
7354,1948
7355,8651
7356,7601
7357,8651
7358,1948
7358,2421
7359,8651
7360,7354
7360,8651
7362,2715
7362,3083
7363,6236
7363,6753
7363,6892
7364,2715
7364,3083
7365,2826
7366,3083
7366,5533
7367,67
7367,929
7369,818
7369,3051
7369,7299
7370,4269
7370,4596
7371,5754
7371,6593
7372,2137
7372,2841
7372,4265
7372,6251
7372,8813
7373,4269
7373,4596
7374,4269
7374,4596
7375,818
7375,7299
7375,7975
7376,3387
7376,5754
7376,6255
7377,1583
7377,3545
7378,934
7378,5679
7379,5754
7379,6255
7380,728
7380,7510
7380,8718
7381,934
7381,5679
7382,853
7382,1293
7383,63
7383,8970
7384,1669
7384,8336
7384,8921
7384,8970
7385,370
7385,6414
7385,6908
7385,7294
7385,8681
7386,1290
7386,2581
7386,2715
7386,3083
7386,3462
7386,4409
7386,4923
7386,5167
7386,5533
7386,6938
7386,8695
7387,934
7387,1252
7387,2733
7387,6239
7387,6244
7387,7510
7387,7801
7387,8336
7388,3312
7388,3604
7388,5003
7388,7730
7388,7744
7388,8141
7388,8272
7388,8694
7389,979
7389,6033
7389,7146
7389,7802
7390,902
7390,4065
7390,5097
7390,8134
7391,2091
7392,7615
7393,4266
7393,8248
7393,8594
7394,4266
7395,4266
7395,5219
7396,2091
7397,2091
7398,864
7398,953
7399,4304
7399,8160
7400,2925
7401,4304
7403,5075
7404,415
7405,1241
7405,2990
7406,6606
7407,2231
7409,1956
7409,7069
7410,6285
7412,2619
7413,7588
7414,6587
7415,6587
7416,8467
7417,6587
7418,6587
7419,6587
7420,677
7420,9091
7422,1260
7422,4234
7423,1020
7423,2891
7423,7583
7423,7584
7424,202
7424,1376
7426,6680
7426,8101
7427,6680
7427,8101
7428,1381
7428,2912
7431,1020
7431,6341
7432,3570
7432,5841
7433,4039
7433,8642
7434,2223
7434,7305
7438,7164
7439,4230
7439,5968
7440,4957
7441,5536
7441,8445
7442,488
7443,1248
7444,2405
7444,5101
7444,5436
7444,6237
7445,3484
7445,6570
7446,1625
7446,4288
7448,1625
7448,5789
7449,7341
7451,55
7451,940
7451,2500
7451,2606
7451,3458
7451,3745
7451,4204
7451,4715
7451,4869
7451,4940
7451,5114
7451,5319
7451,6127
7451,6146
7451,6237
7451,6295
7451,6717
7451,6829
7451,7234
7451,7900
7451,8009
7451,8185
7451,8643
7451,8738
7452,1451
7453,2315
7453,9155
7454,1204
7454,3501
7455,715
7455,8001
7456,4673
